,umap1,umap2,umap3,time
E3834_636,8.917754,8.110445,4.8465815,0.6366366366366366
E3835_754,11.04116,4.6110973,4.9905148,0.7547547547547547
E3836_784,10.843658,5.169538,6.335167,0.7847847847847848
E3837_371,10.377741,3.795268,-0.5586678,0.3713713713713714
E3838_204,-2.556902,1.8478361,5.173045,0.2042042042042042
E3839_923,10.952874,4.9467945,7.123549,0.923923923923924
E3840_212,9.128133,7.6382437,4.3085794,0.2122122122122122
E3841_333,11.274511,3.8581855,8.631932,0.3333333333333333
E3842_620,-3.6098356,0.5796963,3.6097107,0.6206206206206206
E3843_682,11.747706,2.5072515,8.7607565,0.6826826826826827
E3844_874,8.71089,8.152902,4.2422657,0.8748748748748749
E3845_923,11.368189,3.7684648,8.201742,0.923923923923924
E3846_15,-1.1469698,10.005873,6.5433974,0.015015015015015015
E3847_668,-3.5575607,0.9764328,5.5291715,0.6686686686686687
E3848_265,10.776381,2.8451138,-1.0946981,0.2652652652652653
E3849_308,11.000152,3.2464662,10.276267,0.3083083083083083
E3850_219,11.056707,3.2518327,0.7986668,0.21921921921921922
E3851_160,1.8072972,8.60269,1.1593064,0.16016016016016016
E3852_552,-3.1927185,1.9581006,3.7402885,0.5525525525525525
E3853_878,-4.4777775,1.7970922,4.5870056,0.8788788788788788
E3854_601,9.37673,6.10629,1.8665972,0.6016016016016016
E3855_122,-3.3273396,3.4878151,4.8860073,0.12212212212212212
E3856_743,9.858796,6.774654,5.4672894,0.7437437437437437
E3857_581,11.682799,1.4083495,9.678345,0.5815815815815816
E3858_370,9.876805,6.0660563,3.178242,0.37037037037037035
E3859_34,-1.349144,9.653703,5.375234,0.03403403403403404
E3860_378,-3.4360476,1.6729577,5.668639,0.3783783783783784
E3861_35,-1.4200863,9.601838,5.277826,0.035035035035035036
E3862_54,-2.8422701,9.434528,5.9726453,0.05405405405405406
E3863_750,11.467887,3.243495,3.5512743,0.7507507507507507
E3864_903,12.411923,-0.5393513,5.9703197,0.9039039039039038
E3865_420,11.6472845,1.6800053,9.678419,0.42042042042042044
E3866_588,-3.2830257,1.5552366,3.758181,0.5885885885885885
E3867_953,-2.8622491,0.9976017,4.7906275,0.953953953953954
E3868_52,-3.2234738,9.560672,6.2294197,0.05205205205205205
E3869_873,10.62227,5.595998,6.0331793,0.8738738738738738
E3870_882,11.776389,2.8187664,6.2191343,0.8828828828828829
E3871_497,10.575844,4.5932527,2.184087,0.4974974974974975
E3872_979,12.249544,0.056794774,7.385279,0.97997997997998
E3873_12,-0.9851696,10.282655,6.9335504,0.012012012012012012
E3874_556,12.213071,0.7485644,1.0109085,0.5565565565565566
E3875_978,12.475771,-0.019651392,1.7945651,0.978978978978979
E3876_342,11.444494,3.5049994,8.368079,0.34234234234234234
E3877_843,11.70862,2.2569098,2.4284945,0.8438438438438438
E3878_752,12.126076,-0.8594401,8.257875,0.7527527527527528
E3879_71,-2.4999897,9.317622,6.410154,0.07107107107107107
E3880_783,11.539587,0.5816958,10.163925,0.7837837837837838
E3881_436,10.950374,3.260716,0.1706792,0.4364364364364364
E3882_816,11.641543,2.4119987,2.2828033,0.8168168168168168
E3883_848,12.507649,-0.048612736,2.2322564,0.8488488488488488
E3884_877,-3.7810616,2.6092403,3.8527257,0.8778778778778779
E3885_644,12.63812,-0.72979563,0.9876292,0.6446446446446447
E3886_970,11.184699,2.6619968,-0.48574427,0.970970970970971
E3887_167,1.6581413,8.478016,1.1356124,0.16716716716716717
E3888_317,10.738671,3.3723695,-0.45372364,0.3173173173173173
E3889_860,11.9076185,1.8031617,8.450545,0.8608608608608609
E3890_199,12.388654,-0.3118518,5.9817915,0.1991991991991992
E3891_233,12.263306,0.6582564,1.8636589,0.23323323323323322
E3892_521,11.18792,3.4803936,2.3649552,0.5215215215215215
E3893_140,3.6569316,8.797418,-0.5393716,0.14014014014014015
E3894_228,3.4938164,8.847576,-0.33187738,0.22822822822822822
E3895_270,-2.9086726,1.1073836,4.0723114,0.2702702702702703
E3896_180,4.870451,8.300089,1.0327077,0.18018018018018017
E3897_400,12.380994,-0.09955665,5.1327457,0.4004004004004004
E3898_224,3.8960817,8.716582,-0.6496293,0.22422422422422422
E3899_422,-3.1436403,3.5137672,4.1904354,0.42242242242242245
E3900_438,12.647424,-0.7632351,0.992306,0.43843843843843844
E3901_538,12.344281,-1.3594477,6.9537563,0.5385385385385385
E3902_984,12.4632635,-1.9358419,6.528846,0.984984984984985
E3903_253,-4.420404,1.596471,5.148771,0.25325325325325326
E3904_730,12.183787,0.99718904,4.2096186,0.7307307307307307
E3905_613,11.381773,3.8037004,4.8669286,0.6136136136136137
E3906_781,10.986292,4.7261395,8.0107155,0.7817817817817818
E3907_230,11.796909,2.734355,5.682781,0.23023023023023023
E3908_520,-4.3246746,1.4278027,4.6789513,0.5205205205205206
E3909_212,9.25096,7.289925,3.8963943,0.2122122122122122
E3910_785,12.387531,-0.19951375,5.159447,0.7857857857857858
E3911_618,-2.5502298,2.1720319,3.6560926,0.6186186186186187
E3912_743,8.78176,8.154973,4.4284325,0.7437437437437437
E3913_487,11.917604,1.5240699,0.50387496,0.4874874874874875
E3914_944,10.494209,4.773787,9.755345,0.944944944944945
E3915_188,2.826171,8.714126,0.18287306,0.1881881881881882
E3916_696,12.449536,0.015027987,2.3001974,0.6966966966966966
E3917_717,9.51811,6.8820076,3.8801444,0.7177177177177178
E3918_711,11.511212,3.3443413,4.3803477,0.7117117117117117
E3919_994,-3.690472,0.3693217,4.0251293,0.994994994994995
E3920_201,2.4496152,8.859912,1.6367072,0.2012012012012012
E3921_228,5.5488443,8.005745,0.64563125,0.22822822822822822
E3922_812,9.553496,6.503998,3.125304,0.8128128128128128
E3923_153,-0.5347825,7.1082535,2.8994834,0.15315315315315314
E3924_599,12.22426,0.904786,4.4805384,0.5995995995995996
E3925_114,-2.4543717,5.0743256,4.5066485,0.11411411411411411
E3926_773,11.917099,1.6890372,8.533197,0.7737737737737738
E3927_94,2.235212,8.902288,1.6074901,0.0940940940940941
E3928_367,-2.990094,2.9312766,3.8586118,0.36736736736736736
E3929_381,11.263583,4.272058,6.2155046,0.3813813813813814
E3930_554,12.471106,-2.6222422,6.4978576,0.5545545545545546
E3931_357,12.214672,-0.19167313,7.742974,0.35735735735735735
E3932_692,10.085572,6.018326,8.71607,0.6926926926926927
E3933_967,11.451163,3.0277262,2.7971938,0.9679679679679679
E3934_174,2.6947198,8.92562,0.89884853,0.17417417417417416
E3935_113,2.3012753,8.940035,1.5453591,0.11311311311311312
E3936_341,11.016049,4.7153554,5.322235,0.34134134134134136
E3937_53,-3.6341448,8.676605,6.5658813,0.05305305305305305
E3938_54,-2.5128424,9.250049,5.550729,0.05405405405405406
E3939_638,10.790428,4.6931033,3.528626,0.6386386386386387
E3940_100,2.4178534,8.809433,1.03738,0.1001001001001001
E3941_874,10.585314,3.6919162,-0.19837081,0.8748748748748749
E3942_425,11.41055,3.053629,2.5569859,0.42542542542542544
E3943_277,-3.1602395,1.7228842,4.0084333,0.2772772772772773
E3944_717,10.26354,5.4020205,9.501396,0.7177177177177178
E3945_753,12.348471,0.37323084,3.1947129,0.7537537537537538
E3946_420,-3.8442817,1.809024,4.689859,0.42042042042042044
E3947_958,10.521849,4.335642,1.3297716,0.958958958958959
E3948_161,2.5717647,8.878809,1.4376286,0.16116116116116116
E3949_597,12.133847,1.447826,6.210739,0.5975975975975976
E3950_981,12.333074,0.29521605,0.55204093,0.9819819819819819
E3951_929,11.738762,2.4127085,8.915944,0.92992992992993
E3952_313,12.346094,-1.3574001,6.9609585,0.3133133133133133
E3953_484,12.386158,-0.20409779,5.4668803,0.4844844844844845
E3954_785,12.195723,0.8199348,1.2519597,0.7857857857857858
E3955_666,11.421213,3.6868863,4.781402,0.6666666666666666
E3956_236,-3.8688972,0.72778463,5.236025,0.23623623623623624
E3957_123,-0.30306673,8.8531,3.6360679,0.12312312312312312
E3958_734,11.385004,3.8761742,5.258431,0.7347347347347347
E3959_671,11.461067,3.7548292,7.262401,0.6716716716716716
E3960_579,12.113909,-1.0205941,8.265429,0.5795795795795796
E3961_121,-3.7065527,2.2721853,3.8512075,0.12112112112112113
E3962_993,9.067817,7.958204,5.0537925,0.993993993993994
E3963_881,10.603533,4.4329724,9.927778,0.8818818818818819
E3964_556,-2.2597642,1.1195393,4.023731,0.5565565565565566
E3965_126,-2.4854395,1.9051697,4.0226436,0.12612612612612611
E3966_831,8.853246,6.7024865,2.0189705,0.8318318318318318
E3967_758,-3.7413263,2.5217729,5.079418,0.7587587587587588
E3968_105,-0.43980223,8.973628,3.839972,0.10510510510510511
E3969_18,-1.3457129,9.670572,5.330787,0.018018018018018018
E3970_566,10.934916,4.596534,3.9858851,0.5665665665665666
E3971_282,-2.211709,6.2000465,4.654816,0.2822822822822823
E3972_521,10.65773,5.1664724,4.142212,0.5215215215215215
E3973_754,11.0170145,4.8273387,6.3256507,0.7547547547547547
E3974_961,-4.397912,2.4509566,4.0707507,0.9619619619619619
E3975_148,2.484362,8.82757,0.99656254,0.14814814814814814
E3976_419,11.6195755,3.231602,7.656029,0.4194194194194194
E3977_579,12.311815,0.5238238,1.8728755,0.5795795795795796
E3978_575,11.402143,2.7554946,9.6924515,0.5755755755755756
E3979_488,12.347419,0.2379531,4.603947,0.48848848848848847
E3980_855,12.334808,0.581752,5.624309,0.8558558558558559
E3981_695,9.232483,7.25473,3.7866476,0.6956956956956957
E3982_346,0.67344534,8.162637,2.0304818,0.34634634634634637
E3983_976,10.774392,4.104639,1.7318816,0.9769769769769769
E3984_807,11.282092,3.743832,3.6567962,0.8078078078078078
E3985_79,0.16027252,8.558924,3.0135496,0.07907907907907907
E3986_866,-3.3360088,3.304436,4.6521893,0.8668668668668669
E3987_770,10.222906,5.495203,9.449521,0.7707707707707707
E3988_135,1.5856123,8.522928,1.2741308,0.13513513513513514
E3989_691,12.296267,0.5467475,4.4352064,0.6916916916916916
E3990_972,12.266382,-0.17662536,7.313881,0.972972972972973
E3991_937,11.76213,2.023902,9.108169,0.9379379379379379
E3992_199,1.7900724,8.5539255,1.0914452,0.1991991991991992
E3993_484,-2.6051927,3.3542705,4.626714,0.4844844844844845
E3994_206,-3.2062836,0.36203602,4.247364,0.2062062062062062
E3995_865,10.534403,4.089416,0.70829755,0.8658658658658659
E3996_662,9.368877,7.5126123,5.279027,0.6626626626626627
E3997_947,9.962077,5.35141,1.7030975,0.9479479479479479
E3998_251,9.302737,7.286084,4.017958,0.25125125125125125
E3999_825,12.628915,-0.6549473,1.1260927,0.8258258258258259
E4000_475,11.74521,0.74251664,9.699415,0.4754754754754755
E4001_664,12.464995,0.0022884933,1.8274171,0.6646646646646647
E4002_154,-0.364132,8.947529,3.7443643,0.15415415415415415
E4003_460,11.910346,2.4101253,7.23085,0.46046046046046046
E4004_259,12.201465,1.1189378,6.006323,0.25925925925925924
E4005_170,-0.24765645,8.952841,3.6311584,0.17017017017017017
E4006_366,-2.7396622,3.1517017,4.4878488,0.3663663663663664
E4007_559,8.391216,6.528963,1.1166878,0.5595595595595596
E4008_808,9.523796,7.3139434,5.694133,0.8088088088088088
E4009_221,7.311133,7.230973,1.0714157,0.22122122122122123
E4010_924,11.902656,1.0867317,-0.37640482,0.924924924924925
E4011_426,10.053538,4.3779545,-0.21963695,0.4264264264264264
E4012_608,11.411795,3.0849264,2.6504061,0.6086086086086087
E4013_49,-2.7331731,9.68775,5.8523536,0.04904904904904905
E4014_756,11.49381,3.6498516,7.4056106,0.7567567567567568
E4015_809,12.105979,-0.92478603,8.378181,0.8098098098098098
E4016_556,12.336927,-2.134929,7.1901426,0.5565565565565566
E4017_661,10.923078,2.9887476,10.584207,0.6616616616616616
E4018_381,-3.5405493,0.6305499,5.1754823,0.3813813813813814
E4019_32,-2.1057022,9.749487,5.6296043,0.03203203203203203
E4020_13,-1.3004514,9.990378,6.689081,0.013013013013013013
E4021_737,10.59654,4.7104945,2.5487206,0.7377377377377378
E4022_576,11.775534,2.5104468,8.526982,0.5765765765765766
E4023_417,11.049818,4.5614123,8.135864,0.4174174174174174
E4024_119,1.3423808,8.824452,2.3470764,0.11911911911911911
E4025_979,4.114579,8.583401,0.38979226,0.97997997997998
E4026_594,12.179201,0.8222707,0.7854535,0.5945945945945946
E4027_802,10.824447,4.344069,2.7122526,0.8028028028028028
E4028_275,-0.45668522,7.1736245,2.8488524,0.2752752752752753
E4029_333,10.987709,3.2906375,0.43874788,0.3333333333333333
E4030_820,11.936377,2.2701533,5.751378,0.8208208208208209
E4031_276,4.7874947,8.352454,0.29893366,0.27627627627627627
E4032_994,-4.3193593,0.84533185,5.149318,0.994994994994995
E4033_417,8.723918,6.7631154,1.903943,0.4174174174174174
E4034_345,12.327974,0.4980774,5.601156,0.34534534534534533
E4035_907,-4.106581,0.9382095,4.5148163,0.9079079079079079
E4036_696,12.02909,1.7893522,7.2470126,0.6966966966966966
E4037_181,3.684043,8.789091,-0.563826,0.18118118118118118
E4038_92,-0.26632744,8.485115,3.4164174,0.0920920920920921
E4039_861,10.738562,5.1132135,4.6702013,0.8618618618618619
E4040_44,-4.0710506,8.128541,6.736952,0.044044044044044044
E4041_954,9.769811,6.446071,3.751958,0.954954954954955
E4042_768,-3.240644,3.4391708,4.902945,0.7687687687687688
E4043_117,0.6968781,8.746755,2.6554291,0.11711711711711711
E4044_759,-2.4163284,4.420505,3.8730805,0.7597597597597597
E4045_895,10.748275,5.182284,4.925642,0.8958958958958959
E4046_206,9.823271,5.196748,1.0888637,0.2062062062062062
E4047_15,-0.9755348,10.280819,6.9271894,0.015015015015015015
E4048_859,11.77965,0.95295495,9.530273,0.8598598598598599
E4049_768,12.281518,0.60005295,3.1121354,0.7687687687687688
E4050_753,11.871951,-0.65224725,9.328125,0.7537537537537538
E4051_544,-2.270504,1.0680971,4.105948,0.5445445445445446
E4052_648,-2.8897185,2.4543014,5.0978174,0.6486486486486487
E4053_315,11.81389,2.7471921,6.6587496,0.3153153153153153
E4054_594,12.147047,0.055308003,-0.7275055,0.5945945945945946
E4055_278,11.6898985,2.00693,0.74693334,0.2782782782782783
E4056_594,11.306622,3.961194,8.1011715,0.5945945945945946
E4057_858,10.861852,4.7036905,3.8846414,0.8588588588588588
E4058_959,11.9948015,1.5593945,8.041136,0.95995995995996
E4059_171,-2.6819134,1.2692391,3.5732634,0.17117117117117117
E4060_99,0.8851788,8.747738,2.5152593,0.0990990990990991
E4061_247,3.9944756,8.667499,-0.6450457,0.24724724724724725
E4062_205,-3.7851946,0.5921743,3.9313023,0.20520520520520522
E4063_988,10.403992,4.215731,0.5090171,0.988988988988989
E4064_147,-0.24892394,8.929638,3.6343024,0.14714714714714713
E4065_258,-2.9262166,0.51801616,4.73744,0.25825825825825827
E4066_611,12.316448,0.43377838,4.244947,0.6116116116116116
E4067_371,12.241087,-0.22921146,-0.5892024,0.3713713713713714
E4068_979,12.114856,1.0106921,1.6146276,0.97997997997998
E4069_252,-3.7177434,1.6102663,5.591964,0.25225225225225223
E4070_438,10.38834,4.8431635,1.9656236,0.43843843843843844
E4071_110,-2.4961658,5.3470416,4.662002,0.11011011011011011
E4072_833,12.358099,-2.40202,7.209905,0.8338338338338338
E4073_174,-2.343505,1.7056038,4.6842046,0.17417417417417416
E4074_660,10.283786,6.161055,6.1203737,0.6606606606606606
E4075_506,-3.6628563,0.9954479,3.888339,0.5065065065065065
E4076_208,-0.9403713,6.6549625,3.1557105,0.2082082082082082
E4077_180,5.8291564,7.946706,1.0600501,0.18018018018018017
E4078_366,10.848398,3.2479541,10.526941,0.3663663663663664
E4079_678,10.695864,5.472458,6.774006,0.6786786786786787
E4080_946,11.495958,2.9339356,9.237065,0.9469469469469469
E4081_633,10.735366,5.0395365,8.524986,0.6336336336336337
E4082_37,-2.3091266,9.539824,6.2046165,0.037037037037037035
E4083_798,11.956377,1.8868622,7.612532,0.7987987987987988
E4084_527,11.047396,3.1892247,0.53885156,0.5275275275275275
E4085_553,10.51401,4.361313,1.3696296,0.5535535535535535
E4086_134,3.467797,8.855775,-0.32926753,0.13413413413413414
E4087_880,-3.84328,2.2423067,5.1925306,0.8808808808808809
E4088_301,7.5802355,6.997072,0.9670152,0.3013013013013013
E4089_262,10.52752,4.6901,2.2330732,0.26226226226226224
E4090_84,1.054365,8.871415,2.3917437,0.08408408408408409
E4091_189,1.7414575,8.789573,2.0921602,0.1891891891891892
E4092_905,12.102751,1.1077688,1.6578039,0.9059059059059059
E4093_435,11.648912,1.8818034,9.5862875,0.43543543543543545
E4094_513,12.362651,-0.48324615,6.4976435,0.5135135135135135
E4095_199,5.2772937,8.141967,0.58675337,0.1991991991991992
E4096_907,-2.883561,2.4131866,5.065776,0.9079079079079079
E4097_748,10.667911,3.997073,1.0876063,0.7487487487487487
E4098_342,11.255984,3.898153,4.0145445,0.34234234234234234
E4099_910,-2.9467494,2.0639315,5.3421,0.9109109109109109
E4100_498,-2.2630427,1.103652,4.0878735,0.4984984984984985
E4101_964,10.213041,6.1668706,7.474799,0.964964964964965
E4102_308,7.3814154,7.2512765,1.1654271,0.3083083083083083
E4103_130,0.3774069,8.676451,2.8895936,0.13013013013013014
E4104_685,10.780931,5.2500324,7.4511795,0.6856856856856857
E4105_288,7.2722864,7.282455,1.1117796,0.2882882882882883
E4106_250,11.952045,1.646167,2.6037157,0.2502502502502503
E4107_459,-3.905812,1.0112541,3.949333,0.4594594594594595
E4108_959,11.396926,2.6356165,9.825485,0.95995995995996
E4109_860,10.979979,3.2607193,0.30859032,0.8608608608608609
E4110_356,9.374338,7.501021,5.2964015,0.3563563563563564
E4111_909,11.310169,3.254952,9.430237,0.9099099099099099
E4112_370,8.702311,8.236803,4.405535,0.37037037037037035
E4113_995,12.271623,-0.794528,7.3560233,0.995995995995996
E4114_890,11.227583,3.8647966,3.7164583,0.8908908908908909
E4115_844,12.361312,-0.0924717,6.1866775,0.8448448448448449
E4116_853,-2.9390311,3.358678,4.071886,0.8538538538538538
E4117_859,11.133239,4.3074026,8.252629,0.8598598598598599
E4118_650,-4.497922,2.1056452,4.4790874,0.6506506506506506
E4119_568,12.347736,-1.2855579,6.9262323,0.5685685685685685
E4120_721,11.10965,2.657672,-0.68228984,0.7217217217217218
E4121_597,11.7189245,0.72234434,9.773201,0.5975975975975976
E4122_835,11.943419,0.62027746,9.025872,0.8358358358358359
E4123_223,9.379584,6.1691833,1.9884528,0.22322322322322322
E4124_968,10.65498,5.538039,5.8134604,0.968968968968969
E4125_511,-4.518247,1.7104019,4.6277285,0.5115115115115115
E4126_413,-2.5892754,3.1427417,4.4016905,0.4134134134134134
E4127_77,-0.26670966,8.954528,3.6479204,0.07707707707707707
E4128_79,-1.2176036,9.411892,4.9620748,0.07907907907907907
E4129_217,2.9004562,8.7270355,0.1257247,0.2172172172172172
E4130_312,11.959604,2.2229924,6.275152,0.3123123123123123
E4131_855,11.058326,4.524076,8.179429,0.8558558558558559
E4132_230,10.363485,5.8822575,7.822858,0.23023023023023023
E4133_249,-4.273037,1.0728263,3.7783983,0.24924924924924924
E4134_449,-4.0622396,0.7246103,3.8438973,0.4494494494494494
E4135_834,11.970696,1.7776743,3.7674587,0.8348348348348348
E4136_502,12.486429,-0.03980872,2.284165,0.5025025025025025
E4137_851,-4.4467225,2.318318,4.497959,0.8518518518518519
E4138_841,11.975411,1.7741591,3.8557625,0.8418418418418419
E4139_150,4.797268,8.323529,1.0360547,0.15015015015015015
E4140_601,10.813856,4.8646216,8.603378,0.6016016016016016
E4141_672,-4.6459694,1.1272366,4.684304,0.6726726726726727
E4142_354,8.583715,6.651893,1.5078324,0.35435435435435436
E4143_719,11.3394375,3.880589,4.7737384,0.7197197197197197
E4144_806,11.349682,1.7690359,10.364152,0.8068068068068068
E4145_331,0.03543318,7.7748976,2.6054406,0.33133133133133136
E4146_763,11.803786,2.5485935,4.654465,0.7637637637637638
E4147_320,10.034034,4.221392,-0.53988594,0.3203203203203203
E4148_623,10.895538,4.839862,4.5545473,0.6236236236236237
E4149_291,10.569775,4.0073423,0.6298854,0.2912912912912913
E4150_652,11.896402,1.8306167,2.8032115,0.6526526526526526
E4151_921,11.65511,2.4152052,9.25455,0.9219219219219219
E4152_259,-2.7381742,1.9406403,5.0534706,0.25925925925925924
E4153_282,11.30201,3.8253438,4.174036,0.2822822822822823
E4154_597,11.208583,3.7851298,3.3160138,0.5975975975975976
E4155_744,11.18769,4.284919,4.7801843,0.7447447447447447
E4156_636,11.04765,3.049095,0.011862409,0.6366366366366366
E4157_116,-0.26217565,8.969514,3.6461296,0.11611611611611612
E4158_544,-4.8195105,1.5099541,4.3414893,0.5445445445445446
E4159_550,-3.9481573,0.5099982,4.1824064,0.5505505505505506
E4160_946,11.058349,4.5910926,7.9463873,0.9469469469469469
E4161_135,-2.1494946,5.4910154,4.184246,0.13513513513513514
E4162_278,11.398794,3.95627,6.6441627,0.2782782782782783
E4163_375,12.290839,0.41620484,6.477821,0.37537537537537535
E4164_629,-2.805898,1.8361529,5.5593896,0.6296296296296297
E4165_31,-1.1160198,9.516783,5.0822186,0.031031031031031032
E4166_305,-4.4141145,1.686455,5.14489,0.3053053053053053
E4167_720,12.455622,-1.111594,5.4144464,0.7207207207207207
E4168_140,-2.699529,4.0262766,3.9255567,0.14014014014014015
E4169_314,10.211836,4.1122994,-0.3597348,0.31431431431431434
E4170_431,12.52033,-0.4350775,0.053800605,0.4314314314314314
E4171_265,12.421093,-0.9082825,5.7938747,0.2652652652652653
E4172_799,11.849697,2.4032028,7.913646,0.7997997997997998
E4173_176,-1.6026852,5.9643145,3.6506839,0.17617617617617617
E4174_511,-3.1869838,1.0075809,4.7097516,0.5115115115115115
E4175_470,-4.4685383,1.6074612,4.648998,0.47047047047047047
E4176_172,3.001839,8.798117,0.14563501,0.17217217217217218
E4177_387,12.30888,0.5867406,5.4322453,0.38738738738738737
E4178_974,8.767517,6.942573,2.298901,0.974974974974975
E4179_795,11.032308,2.6825666,10.563233,0.7957957957957958
E4180_930,11.485109,2.9632428,2.7528799,0.9309309309309309
E4181_253,12.089588,1.4005511,4.2530375,0.25325325325325326
E4182_16,-1.7904587,9.655219,6.538723,0.016016016016016016
E4183_480,12.006615,1.508007,3.2542284,0.4804804804804805
E4184_438,12.112041,-1.3645988,8.407493,0.43843843843843844
E4185_585,11.773072,2.8448334,5.601962,0.5855855855855856
E4186_663,-2.457839,2.0810037,4.963946,0.6636636636636637
E4187_939,11.825173,-0.586088,9.444077,0.93993993993994
E4188_666,11.707955,3.0207016,5.8905916,0.6666666666666666
E4189_8,-0.9680896,10.356764,7.0152946,0.008008008008008008
E4190_361,11.978602,1.9699584,4.7458405,0.3613613613613614
E4191_271,11.984356,1.5793082,3.1451306,0.27127127127127126
E4192_499,-4.794954,1.4492016,4.1685452,0.4994994994994995
E4193_829,11.484553,3.4289868,4.4018188,0.8298298298298298
E4194_270,11.916277,2.206154,7.5054355,0.2702702702702703
E4195_593,-3.0432925,2.7878752,3.8618758,0.5935935935935935
E4196_818,10.913141,3.3980777,0.3944854,0.8188188188188188
E4197_546,-2.4121702,1.5634571,4.8740163,0.5465465465465466
E4198_977,-2.54712,1.2503735,3.4294016,0.977977977977978
E4199_91,-2.182987,5.8259,4.4332147,0.09109109109109109
E4200_225,8.644775,8.270153,4.3336964,0.22522522522522523
E4201_697,12.338958,0.30445936,0.68072265,0.6976976976976977
E4202_810,11.540584,3.5742803,6.2807856,0.8108108108108109
E4203_468,9.683502,6.350593,3.1961079,0.46846846846846846
E4204_370,11.02137,3.274025,10.214865,0.37037037037037035
E4205_636,10.248818,5.420201,9.504197,0.6366366366366366
E4206_261,10.504135,5.7923045,6.149345,0.26126126126126126
E4207_588,9.870976,6.495526,4.269451,0.5885885885885885
E4208_389,11.778202,1.8897957,1.1337215,0.3893893893893894
E4209_246,11.861702,1.3055246,-0.17694639,0.24624624624624625
E4210_251,11.6987705,2.7732692,8.390324,0.25125125125125125
E4211_411,10.136427,4.1893854,-0.4196808,0.4114114114114114
E4212_610,9.136891,6.0417137,1.3495073,0.6106106106106106
E4213_752,-2.714601,2.1523528,3.7407272,0.7527527527527528
E4214_49,-2.9541187,9.683728,6.0110183,0.04904904904904905
E4215_161,-0.6967815,6.9308047,2.998327,0.16116116116116116
E4216_287,4.861081,8.323924,0.35392052,0.2872872872872873
E4217_542,10.448158,4.931949,2.3353252,0.5425425425425425
E4218_411,9.568855,5.811023,1.6956747,0.4114114114114114
E4219_368,9.331531,6.9778814,3.5245018,0.3683683683683684
E4220_955,10.564423,5.7085814,6.6606064,0.955955955955956
E4221_881,-3.503011,0.8099215,3.9605892,0.8818818818818819
E4222_192,2.873576,8.874176,0.7068434,0.1921921921921922
E4223_960,-4.490813,1.6006413,5.043638,0.960960960960961
E4224_47,-3.2639847,9.42965,6.2858305,0.04704704704704705
E4225_418,10.735396,5.079589,4.678685,0.4184184184184184
E4226_131,4.749071,8.342151,0.85199755,0.13113113113113112
E4227_916,11.598834,3.4117873,6.2324653,0.9169169169169169
E4228_857,11.876023,1.3547686,8.983963,0.8578578578578578
E4229_252,-3.2015753,0.7222492,5.2531066,0.25225225225225223
E4230_422,11.022998,4.810948,6.560837,0.42242242242242245
E4231_992,12.391847,-2.7942042,6.8517275,0.992992992992993
E4232_54,-2.647934,9.254958,5.658205,0.05405405405405406
E4233_611,12.115015,-1.3049217,8.340858,0.6116116116116116
E4234_911,11.408551,3.0595737,2.5731823,0.9119119119119119
E4235_970,9.075707,7.7208476,4.319206,0.970970970970971
E4236_757,-2.5297687,1.0580322,3.5758288,0.7577577577577578
E4237_18,-2.6563275,9.307874,6.412667,0.018018018018018018
E4238_901,11.971736,2.0801544,7.371338,0.9019019019019019
E4239_544,11.685317,3.1124454,5.7025766,0.5445445445445446
E4240_30,-1.2597498,9.678423,5.4862275,0.03003003003003003
E4241_987,12.33745,0.29030767,4.721133,0.987987987987988
E4242_476,10.168528,6.2806997,5.3578444,0.47647647647647645
E4243_399,9.865391,5.2798257,1.3128215,0.3993993993993994
E4244_753,11.683421,3.0781825,5.4850235,0.7537537537537538
E4245_332,12.201349,-2.0508263,7.9771132,0.33233233233233234
E4246_936,10.437952,5.848623,7.2204313,0.9369369369369369
E4247_423,12.05131,1.1527816,0.42525226,0.42342342342342343
E4248_106,2.32888,8.881332,1.7345917,0.1061061061061061
E4249_14,-1.7875452,9.650424,6.5690713,0.014014014014014014
E4250_855,11.354206,3.989345,5.459355,0.8558558558558559
E4251_590,11.856737,2.1068776,8.335119,0.5905905905905906
E4252_225,11.786756,2.7416544,5.524758,0.22522522522522523
E4253_256,11.932403,2.32418,7.2783275,0.25625625625625625
E4254_836,11.327983,3.8455315,4.6290975,0.8368368368368369
E4255_917,12.259438,0.61631477,6.5266743,0.9179179179179179
E4256_441,11.598501,2.7140648,2.951106,0.44144144144144143
E4257_173,-3.8089993,0.5666245,3.5632162,0.17317317317317318
E4258_695,8.652958,8.275012,4.363166,0.6956956956956957
E4259_460,8.727839,7.008378,2.3122103,0.46046046046046046
E4260_932,11.814794,2.6535697,6.515911,0.9329329329329329
E4261_369,11.772906,-0.24884774,9.600884,0.36936936936936937
E4262_563,10.228058,5.4982457,9.419666,0.5635635635635635
E4263_698,11.870138,-0.6960484,9.338958,0.6986986986986987
E4264_833,-3.774235,1.417504,3.4440536,0.8338338338338338
E4265_200,-2.447134,2.6477132,4.2854266,0.2002002002002002
E4266_232,4.4277487,8.432072,1.1018305,0.23223223223223224
E4267_477,11.118532,2.3543093,10.573071,0.4774774774774775
E4268_700,8.6532755,8.253679,4.3168344,0.7007007007007007
E4269_219,-2.8922143,0.9629989,4.241829,0.21921921921921922
E4270_56,-1.4351957,9.635202,5.3538723,0.056056056056056056
E4271_159,4.9524236,8.278441,0.3360127,0.15915915915915915
